periodo;semana;dia;monto;descuento;prod;cantidad;IncluidoProdTest
5025;Semana 27;Monday;1144.999981;129.9999952;KS_360;2;1
5026;Semana 27;Monday;1144.999981;129.9999952;KS_556;1;0
5027;Semana 27;Monday;1144.999981;129.9999952;KS_570;1;0
5028;Semana 27;Monday;1075;25;KS_366;1;1
5029;Semana 27;Monday;1075;25;KS_644;4;1
5030;Semana 27;Monday;375;0;KS_548;1;1
5031;Semana 27;Monday;375;0;KS_360;1;1
5032;Semana 27;Monday;375;0;KS_338;1;1
5033;Semana 27;Monday;500;25;KS_644;3;1
5034;Semana 27;Monday;250;0;KS_654;1;1
5035;Semana 27;Monday;250;0;KS_318;1;1
5036;Semana 27;Monday;4750;100;KS_542;1;0
5037;Semana 27;Monday;4750;100;KS_974;1;1
5038;Semana 27;Monday;4750;100;KS_538;1;1
5039;Semana 27;Monday;4750;100;KS_308;1;1
5040;Semana 27;Monday;4750;100;KS_496;1;1
5041;Semana 27;Monday;4750;100;KS_460;1;1
5042;Semana 27;Monday;125;0;KS_338;1;1
5043;Semana 27;Monday;800;0;KS_586;1;0
5044;Semana 27;Monday;750;0;KS_478;1;0
5045;Semana 27;Monday;1750;0;KS_680;1;0
5046;Semana 27;Monday;400;0;KS_366;1;1
5047;Semana 27;Monday;400;0;KS_366;1;1
5048;Semana 27;Monday;1100;0;KS_344;1;0
5049;Semana 27;Monday;525;0;KS_336;1;1
5050;Semana 27;Monday;525;0;KS_324;1;1
5051;Semana 27;Monday;525;0;KS_318;1;1
5052;Semana 27;Monday;525;0;KS_348;2;1
5053;Semana 27;Monday;425;0;KS_348;2;1
5054;Semana 27;Monday;425;0;KS_324;1;1
5055;Semana 27;Monday;425;0;KS_362;1;0
5056;Semana 27;Monday;350;0;KS_644;2;1
5057;Semana 27;Monday;5450;0;KS_422;1;1
5058;Semana 27;Monday;5450;0;KS_414;1;0
5059;Semana 27;Monday;5450;0;KS_538;1;1
5060;Semana 27;Monday;5450;0;KS_478;2;0
5061;Semana 27;Monday;600;0;KS_324;3;1
5062;Semana 27;Monday;600;0;KS_636;3;1
5063;Semana 27;Tuesday;1750;0;KS_680;1;0
5064;Semana 27;Tuesday;800;0;KS_486;1;1
5065;Semana 27;Tuesday;225;25;KS_360;1;1
5066;Semana 27;Tuesday;225;25;KS_652;1;1
5067;Semana 27;Tuesday;125;0;KS_338;1;1
5068;Semana 27;Tuesday;650;0;KS_664;1;1
5069;Semana 27;Tuesday;1050;50;KS_452;1;1
5070;Semana 27;Tuesday;125;0;KS_336;1;1
5071;Semana 27;Tuesday;450;50;KS_458;1;0
5072;Semana 27;Tuesday;1050;0;KS_688;3;1
5073;Semana 27;Tuesday;375;0;KS_340;1;1
5074;Semana 27;Tuesday;600;0;KS_612;1;0
5075;Semana 27;Tuesday;500;0;KS_332;1;0
5076;Semana 27;Tuesday;1500;0;KS_635;1;0
5077;Semana 27;Tuesday;250;0;KS_319;1;0
5078;Semana 27;Tuesday;250;0;KS_325;1;1
5079;Semana 27;Tuesday;3750;0;KS_634;1;0
5080;Semana 27;Tuesday;3750;0;KS_468;1;1
5081;Semana 27;Tuesday;350;0;KS_688;1;1
5082;Semana 27;Tuesday;325;0;KS_330;1;1
5083;Semana 27;Tuesday;350;0;KS_662;1;1
5084;Semana 28;Wednesday;450;0;KS_549;1;0
5085;Semana 28;Wednesday;450;0;KS_653;1;1
5086;Semana 28;Wednesday;450;0;KS_319;2;0
5087;Semana 28;Wednesday;775;0;KS_367;1;1
5088;Semana 28;Wednesday;775;0;KS_359;1;0
5089;Semana 28;Wednesday;1250;0;KS_415;1;0
5090;Semana 28;Wednesday;350;0;KS_573;1;0
5091;Semana 28;Wednesday;125;0;KS_325;1;1
5092;Semana 28;Wednesday;200;0;KS_547;1;1
5093;Semana 28;Wednesday;200;0;KS_329;1;1
5094;Semana 28;Wednesday;200;0;KS_653;1;1
5095;Semana 28;Wednesday;200;0;KS_545;1;0
5096;Semana 28;Wednesday;600;0;KS_612;1;0
5097;Semana 28;Wednesday;125;0;KS_338;1;1
5098;Semana 28;Wednesday;1910.000038;340.0000095;KS_476;1;1
5099;Semana 28;Wednesday;800;0;KS_366;2;1
5100;Semana 28;Wednesday;850;0;KS_350;1;0
5101;Semana 28;Wednesday;350;0;KS_368;1;1
5102;Semana 28;Wednesday;350;0;KS_362;1;0
5103;Semana 28;Wednesday;425;0;KS_704;1;0
5104;Semana 28;Wednesday;200;0;KS_328;2;1
5105;Semana 28;Wednesday;800;0;KS_486;1;1
5106;Semana 28;Wednesday;100;0;KS_548;1;1
5107;Semana 28;Wednesday;125;0;KS_338;1;1
5108;Semana 28;Wednesday;3450;0;KS_538;1;1
5109;Semana 28;Wednesday;3450;0;KS_374;1;0
5110;Semana 28;Wednesday;700;0;KS_360;1;1
5111;Semana 28;Wednesday;700;0;KS_594;1;0
5112;Semana 28;Wednesday;175;0;KS_962;1;0
5113;Semana 28;Wednesday;2850;0;KS_346;2;1
5114;Semana 28;Wednesday;2850;0;KS_548;1;1
5115;Semana 28;Wednesday;2850;0;KS_676;1;0
5116;Semana 28;Wednesday;2850;0;KS_708;1;0
5117;Semana 28;Wednesday;1050;0;KS_370;1;0
5118;Semana 28;Wednesday;1050;0;KS_688;1;1
5119;Semana 28;Wednesday;100;0;KS_328;1;1
5120;Semana 28;Wednesday;200;0;KS_544;1;1
5121;Semana 28;Wednesday;200;0;KS_546;1;1
5122;Semana 28;Wednesday;400;0;KS_366;1;1
5123;Semana 28;Wednesday;100;0;KS_328;1;1
5124;Semana 28;Wednesday;150;0;KS_362;1;0
5125;Semana 28;Wednesday;500;200;KS_688;2;1
5126;Semana 28;Wednesday;200;25;KS_328;1;1
5127;Semana 28;Wednesday;200;25;KS_336;1;1
5128;Semana 28;Wednesday;125;0;KS_654;1;1
5129;Semana 28;Wednesday;875;0;KS_458;1;0
5130;Semana 28;Wednesday;875;0;KS_338;3;1
5131;Semana 28;Wednesday;400;0;KS_532;1;0
5132;Semana 28;Wednesday;400;0;KS_346;1;1
5133;Semana 28;Wednesday;300;0;KS_360;2;1
5134;Semana 28;Thursday;125;0;KS_319;1;0
5135;Semana 28;Thursday;450;75;KS_582;3;1
5136;Semana 28;Thursday;719.9999809;80.00000119;KS_462;1;0
5137;Semana 28;Thursday;719.9999809;80.00000119;KS_366;1;1
5138;Semana 28;Thursday;550;0;KS_688;1;1
5139;Semana 28;Thursday;550;0;KS_652;2;1
5140;Semana 28;Thursday;400;0;KS_366;1;1
5141;Semana 28;Thursday;225;0;KS_656;1;1
5142;Semana 28;Thursday;225;0;KS_652;1;1
5143;Semana 28;Thursday;150;0;KS_362;1;0
5144;Semana 28;Thursday;325;0;KS_330;1;1
5145;Semana 28;Thursday;800;0;KS_370;1;0
5146;Semana 28;Thursday;800;0;KS_328;1;1
5147;Semana 28;Thursday;550;0;KS_362;2;0
5148;Semana 28;Thursday;550;0;KS_656;2;1
5149;Semana 28;Thursday;425;0;KS_705;1;0
5150;Semana 28;Thursday;1000;0;KS_407;1;0
5151;Semana 28;Thursday;650;0;KS_665;1;0
5152;Semana 28;Thursday;100;0;KS_653;1;1
5153;Semana 28;Thursday;600;0;KS_598;1;0
5154;Semana 28;Thursday;1550;50;KS_582;1;1
5155;Semana 28;Thursday;1550;50;KS_644;3;1
5156;Semana 28;Thursday;1550;50;KS_688;1;1
5157;Semana 28;Thursday;1550;50;KS_616;1;0
5158;Semana 28;Thursday;2750;0;KS_354;1;0
5159;Semana 28;Thursday;2750;0;KS_304;1;1
5160;Semana 28;Thursday;100;0;KS_328;1;1
5161;Semana 28;Thursday;75;0;KS_636;1;1
5162;Semana 28;Thursday;1750;0;KS_680;1;0
5163;Semana 28;Friday;1800;0;KS_594;1;0
5164;Semana 28;Friday;1800;0;KS_414;1;0
5165;Semana 28;Friday;350;0;KS_688;1;1
5166;Semana 28;Friday;1050;0;KS_336;2;1
5167;Semana 28;Friday;1050;0;KS_568;2;0
5168;Semana 28;Friday;1050;0;KS_362;2;0
5169;Semana 28;Friday;675;25;KS_644;4;1
5170;Semana 28;Friday;650;0;KS_660;1;1
5171;Semana 28;Friday;125;0;KS_336;1;1
5172;Semana 28;Friday;500;25;KS_644;3;1
5173;Semana 28;Friday;100;0;KS_653;1;1
5174;Semana 28;Friday;100;0;KS_347;1;0
5175;Semana 28;Friday;1500;0;KS_485;1;0
5176;Semana 28;Friday;500;25;KS_583;3;1
5177;Semana 28;Friday;800;0;KS_487;1;0
5178;Semana 28;Friday;500;0;KS_340;1;1
5179;Semana 28;Friday;500;0;KS_338;1;1
5180;Semana 28;Friday;3000;0;KS_383;2;0
5181;Semana 28;Friday;1000;50;KS_645;6;0
5182;Semana 28;Friday;450;0;KS_369;1;0
5183;Semana 28;Friday;450;0;KS_489;1;1
5184;Semana 28;Friday;225;0;KS_636;3;1
5185;Semana 28;Friday;3750;0;KS_466;1;0
5186;Semana 28;Friday;500;25;KS_644;3;1
5187;Semana 28;Friday;500;25;KS_644;3;1
5188;Semana 28;Friday;100;0;KS_328;1;1
5189;Semana 28;Friday;100;0;KS_544;1;1
5190;Semana 28;Friday;600;0;KS_342;1;0
5191;Semana 28;Friday;2950;200;KS_358;1;1
5192;Semana 28;Friday;2950;200;KS_582;3;1
5193;Semana 28;Friday;2950;200;KS_304;1;1
5194;Semana 28;Friday;2950;200;KS_406;1;1
5195;Semana 28;Saturday;650;0;KS_330;2;1
5196;Semana 28;Saturday;250;0;KS_319;2;0
5197;Semana 28;Saturday;1500;0;KS_447;1;0
5198;Semana 28;Saturday;375;0;KS_341;1;1
5199;Semana 28;Saturday;1100;0;KS_453;1;0
5200;Semana 28;Saturday;1500;0;KS_307;1;0
5201;Semana 28;Saturday;1500;0;KS_541;1;0
5202;Semana 28;Saturday;3750;0;KS_466;1;0
5203;Semana 28;Saturday;1750;0;KS_680;1;0
5204;Semana 28;Saturday;1100;0;KS_406;1;1
5205;Semana 28;Saturday;1100;0;KS_328;1;1
5206;Semana 28;Saturday;250;100;KS_688;1;1
5207;Semana 28;Saturday;89.99999762;10.00000015;KS_544;1;1
5208;Semana 28;Saturday;1000;0;KS_550;1;0
5209;Semana 28;Saturday;500;0;KS_496;1;1
5210;Semana 28;Saturday;900;0;KS_542;1;0
5211;Semana 28;Saturday;700;0;KS_370;1;0
5212;Semana 28;Saturday;700;0;KS_688;2;1
5213;Semana 28;Saturday;500;25;KS_583;3;1
5214;Semana 28;Saturday;175;0;KS_644;1;1
5215;Semana 28;Saturday;1000;100;KS_452;1;1
5216;Semana 28;Saturday;350;0;KS_662;1;1
5217;Semana 28;Monday;1305.000019;145.0000048;KS_342;1;0
5218;Semana 28;Monday;1305.000019;145.0000048;KS_350;1;0
5219;Semana 28;Monday;250;0;KS_490;1;0
5220;Semana 28;Monday;650;0;KS_664;1;1
5221;Semana 28;Monday;750;50;KS_486;1;1
5222;Semana 28;Monday;2000;25;KS_644;3;1
5223;Semana 28;Monday;2000;25;KS_484;1;1
5224;Semana 28;Monday;2050;0;KS_536;1;0
5225;Semana 28;Monday;2050;0;KS_372;1;0
5226;Semana 28;Monday;150;0;KS_362;1;0
5227;Semana 28;Monday;4500;100;KS_308;1;1
5228;Semana 28;Monday;4500;100;KS_616;1;0
5229;Semana 28;Monday;4500;100;KS_456;2;0
5230;Semana 28;Monday;4500;100;KS_386;1;1
5231;Semana 28;Monday;500;0;KS_330;1;1
5232;Semana 28;Monday;500;0;KS_965;1;0
5233;Semana 28;Monday;89.99999762;10.00000015;KS_544;1;1
5234;Semana 28;Monday;675;25;KS_644;4;1
5235;Semana 28;Monday;1650;0;KS_636;2;1
5236;Semana 28;Monday;1650;0;KS_422;1;1
5237;Semana 28;Monday;250;0;KS_325;2;1
5238;Semana 28;Monday;200;0;KS_369;1;0
5239;Semana 28;Monday;100;0;KS_546;1;1
5240;Semana 28;Monday;600;0;KS_519;1;0
5241;Semana 28;Monday;1000;0;KS_944;1;0
5242;Semana 28;Monday;1325;25;KS_644;3;1
5243;Semana 28;Monday;1325;25;KS_664;1;1
5244;Semana 28;Monday;1325;25;KS_962;1;0
5245;Semana 28;Monday;125;0;KS_336;1;1
5246;Semana 28;Monday;600;0;KS_342;1;0
5247;Semana 28;Monday;950;0;KS_554;1;0
5248;Semana 28;Monday;950;0;KS_532;1;0
5249;Semana 28;Monday;950;0;KS_408;1;0
5250;Semana 28;Tuesday;250;0;KS_336;2;1
5251;Semana 28;Tuesday;700;0;KS_688;2;1
5252;Semana 28;Tuesday;350;0;KS_688;1;1
5253;Semana 28;Tuesday;5120.000076;405.0000191;KS_448;1;0
5254;Semana 28;Tuesday;5120.000076;405.0000191;KS_308;1;1
5255;Semana 28;Tuesday;5120.000076;405.0000191;KS_312;1;1
5256;Semana 28;Tuesday;5120.000076;405.0000191;KS_692;1;1
5257;Semana 28;Tuesday;5120.000076;405.0000191;KS_602;1;0
5258;Semana 28;Tuesday;5120.000076;405.0000191;KS_678;1;0
5259;Semana 28;Tuesday;5120.000076;405.0000191;KS_688;1;1
5260;Semana 28;Tuesday;425;0;KS_704;1;0
5261;Semana 28;Tuesday;3050;150;KS_582;3;1
5262;Semana 28;Tuesday;3050;150;KS_644;3;1
5263;Semana 28;Tuesday;3050;150;KS_660;1;1
5264;Semana 28;Tuesday;3050;150;KS_634;1;0
5265;Semana 28;Tuesday;450;0;KS_668;1;0
5266;Semana 28;Tuesday;500;25;KS_582;3;1
5267;Semana 28;Tuesday;290.0000095;34.9999994;KS_368;1;1
5268;Semana 28;Tuesday;290.0000095;34.9999994;KS_656;1;1
5269;Semana 28;Tuesday;400;0;KS_652;4;1
5270;Semana 28;Tuesday;2150;0;KS_354;1;0
5271;Semana 28;Tuesday;2150;0;KS_664;1;1
5272;Semana 28;Tuesday;125;0;KS_336;1;1
5273;Semana 28;Tuesday;200;0;KS_328;2;1
5274;Semana 28;Tuesday;1250;0;KS_665;1;0
5275;Semana 28;Tuesday;1250;0;KS_575;1;0
5276;Semana 28;Tuesday;750;0;KS_411;1;0
5277;Semana 28;Tuesday;350;0;KS_663;1;0
5278;Semana 29;Wednesday;2000;25;KS_444;1;0
5279;Semana 29;Wednesday;2000;25;KS_644;3;1
5280;Semana 29;Wednesday;200;0;KS_546;2;1
5281;Semana 29;Wednesday;500;25;KS_644;3;1
5282;Semana 29;Wednesday;325;0;KS_330;1;1
5283;Semana 29;Wednesday;700;0;KS_604;1;1
5284;Semana 29;Wednesday;650;0;KS_664;1;1
5285;Semana 29;Wednesday;350;0;KS_688;1;1
5286;Semana 29;Wednesday;350;0;KS_644;2;1
5287;Semana 29;Wednesday;0;400;KS_367;1;1
5288;Semana 29;Wednesday;0;700;KS_689;2;0
5289;Semana 29;Wednesday;0;600;KS_505;1;0
5290;Semana 29;Wednesday;500;0;KS_333;1;0
5291;Semana 29;Wednesday;400;0;KS_369;2;0
5292;Semana 29;Wednesday;100;0;KS_329;1;1
5293;Semana 29;Wednesday;125;0;KS_654;1;1
5294;Semana 29;Wednesday;100;0;KS_352;1;0
5295;Semana 29;Wednesday;125;0;KS_654;1;1
5296;Semana 29;Wednesday;400;0;KS_366;1;1
5297;Semana 29;Wednesday;50;0;KS_630;1;1
5298;Semana 29;Wednesday;100;0;KS_630;2;1
5299;Semana 29;Wednesday;3600;175;KS_367;2;1
5300;Semana 29;Wednesday;3600;175;KS_645;3;0
5301;Semana 29;Wednesday;3600;175;KS_485;1;0
5302;Semana 29;Wednesday;3600;175;KS_577;1;0
5303;Semana 29;Wednesday;3600;175;KS_337;1;1
5304;Semana 29;Wednesday;3600;175;KS_353;1;0
5305;Semana 29;Wednesday;3600;175;KS_325;1;1
5306;Semana 29;Wednesday;3600;175;KS_361;1;1
5307;Semana 29;Wednesday;1214.999962;135.0000024;KS_950;3;1
5308;Semana 29;Wednesday;4600;0;KS_330;1;1
5309;Semana 29;Wednesday;4600;0;KS_422;1;1
5310;Semana 29;Wednesday;4600;0;KS_586;2;0
5311;Semana 29;Wednesday;4600;0;KS_308;1;1
5312;Semana 29;Wednesday;4600;0;KS_947;1;0
5313;Semana 29;Wednesday;4600;0;KS_324;1;1
5314;Semana 29;Wednesday;350;25;KS_516;1;0
5315;Semana 29;Wednesday;850;0;KS_326;1;1
5316;Semana 29;Wednesday;850;0;KS_318;2;1
5317;Semana 29;Wednesday;850;0;KS_548;2;1
5318;Semana 29;Wednesday;850;0;KS_630;1;1
5319;Semana 29;Wednesday;525;0;KS_950;1;1
5320;Semana 29;Wednesday;525;0;KS_348;1;1
5321;Semana 29;Wednesday;1075;0;KS_974;1;1
5322;Semana 29;Wednesday;1075;0;KS_336;1;1
5323;Semana 29;Wednesday;175;0;KS_582;1;1
5324;Semana 29;Wednesday;179.9999952;20.0000003;KS_364;1;1
5325;Semana 29;Wednesday;350;0;KS_326;1;1
5326;Semana 29;Wednesday;100;0;KS_328;1;1
5327;Semana 29;Wednesday;1075;0;KS_666;1;1
5328;Semana 29;Wednesday;1075;0;KS_478;1;0
5329;Semana 29;Wednesday;500;0;KS_496;1;1
5330;Semana 29;Wednesday;250;0;KS_361;1;1
5331;Semana 29;Wednesday;250;0;KS_547;1;1
5332;Semana 29;Wednesday;400;0;KS_554;1;0
5333;Semana 29;Wednesday;400;0;KS_366;1;1
5334;Semana 29;Wednesday;150;0;KS_360;1;1
5335;Semana 29;Wednesday;1750;75;KS_366;1;1
5336;Semana 29;Wednesday;1750;75;KS_318;2;1
5337;Semana 29;Wednesday;1750;75;KS_358;1;1
5338;Semana 29;Wednesday;1750;75;KS_486;1;1
5339;Semana 29;Wednesday;250;0;KS_488;1;0
5340;Semana 29;Wednesday;175;0;KS_582;1;1
5341;Semana 29;Wednesday;1475;0;KS_463;1;0
5342;Semana 29;Wednesday;1475;0;KS_963;1;0
5343;Semana 29;Wednesday;1475;0;KS_459;1;0
5344;Semana 29;Wednesday;1475;0;KS_367;1;1
5345;Semana 29;Wednesday;500;0;KS_516;1;0
5346;Semana 29;Wednesday;500;0;KS_336;1;1
5347;Semana 29;Wednesday;250;0;KS_318;2;1
5348;Semana 29;Wednesday;100;0;KS_352;1;0
5349;Semana 29;Wednesday;750;0;KS_366;1;1
5350;Semana 29;Wednesday;750;0;KS_326;1;1
5351;Semana 29;Wednesday;1850;100;KS_720;1;1
5352;Semana 29;Wednesday;1400;0;KS_410;1;0
5353;Semana 29;Wednesday;1400;0;KS_664;1;1
5354;Semana 29;Wednesday;325;0;KS_328;1;1
5355;Semana 29;Wednesday;325;0;KS_654;1;1
5356;Semana 29;Wednesday;325;0;KS_548;1;1
5357;Semana 29;Wednesday;125;0;KS_336;1;1
5358;Semana 29;Wednesday;250;0;KS_336;2;1
5359;Semana 29;Wednesday;250;0;KS_336;2;1
5360;Semana 29;Wednesday;3500;0;KS_540;1;1
5361;Semana 29;Wednesday;3500;0;KS_368;5;1
5362;Semana 29;Wednesday;3500;0;KS_550;1;0
5363;Semana 29;Wednesday;750;0;KS_478;1;0
5364;Semana 29;Wednesday;825;0;KS_370;1;0
5365;Semana 29;Wednesday;825;0;KS_338;1;1
5366;Semana 29;Thursday;125;0;KS_324;1;1
5367;Semana 29;Thursday;44.99999881;5.000000075;KS_630;1;1
5368;Semana 29;Thursday;675;25;KS_644;4;1
5369;Semana 29;Thursday;500;0;KS_318;4;1
5370;Semana 29;Thursday;550;0;KS_366;1;1
5371;Semana 29;Thursday;550;0;KS_360;1;1
5372;Semana 29;Thursday;1300;0;KS_352;2;0
5373;Semana 29;Thursday;1300;0;KS_592;2;0
5374;Semana 29;Thursday;400;0;KS_366;1;1
5375;Semana 29;Thursday;1200;0;KS_369;6;0
5376;Semana 29;Thursday;325;0;KS_331;1;1
5377;Semana 29;Thursday;800;0;KS_537;1;0
5378;Semana 29;Thursday;5150;0;KS_467;1;0
5379;Semana 29;Thursday;5150;0;KS_461;2;0
5380;Semana 29;Thursday;1000;0;KS_312;1;1
5381;Semana 29;Thursday;375;0;KS_319;3;0
5382;Semana 29;Thursday;200;25;KS_336;1;1
5383;Semana 29;Thursday;200;25;KS_548;1;1
5384;Semana 29;Thursday;1500;0;KS_484;1;1
5385;Semana 29;Thursday;525;0;KS_712;1;0
5386;Semana 29;Thursday;525;0;KS_338;1;1
5387;Semana 29;Thursday;0;2250;KS_418;1;0
5388;Semana 29;Friday;3250;0;KS_542;1;0
5389;Semana 29;Friday;3250;0;KS_328;1;1
5390;Semana 29;Friday;3250;0;KS_468;1;1
5391;Semana 29;Friday;250;0;KS_654;1;1
5392;Semana 29;Friday;250;0;KS_318;1;1
5393;Semana 29;Friday;500;0;KS_462;1;0
5394;Semana 29;Friday;500;0;KS_652;1;1
5395;Semana 29;Friday;275;0;KS_692;1;1
5396;Semana 29;Friday;650;0;KS_630;13;1
5397;Semana 29;Friday;1000;0;KS_346;5;1
5398;Semana 29;Friday;1000;0;KS_960;1;0
5399;Semana 29;Friday;1000;0;KS_492;1;0
5400;Semana 29;Friday;600;0;KS_366;1;1
5401;Semana 29;Friday;600;0;KS_548;1;1
5402;Semana 29;Friday;600;0;KS_352;1;0
5403;Semana 29;Friday;359.9999905;40.0000006;KS_366;1;1
5404;Semana 29;Friday;1350;150;KS_354;1;0
5405;Semana 29;Friday;100;0;KS_653;1;1
5406;Semana 29;Friday;1850;0;KS_308;1;1
5407;Semana 29;Friday;1850;0;KS_456;1;0
5408;Semana 29;Friday;1850;0;KS_302;1;1
5409;Semana 29;Friday;100;0;KS_352;1;0
5410;Semana 29;Friday;1500;0;KS_354;1;0
5411;Semana 29;Friday;750;0;KS_324;6;1
5412;Semana 29;Friday;100;0;KS_548;1;1
5413;Semana 29;Friday;4575;0;KS_367;2;1
5414;Semana 29;Friday;4575;0;KS_489;2;1
5415;Semana 29;Friday;4575;0;KS_491;2;0
5416;Semana 29;Friday;4575;0;KS_963;2;0
5417;Semana 29;Friday;4575;0;KS_689;3;0
5418;Semana 29;Friday;4575;0;KS_325;3;1
5419;Semana 29;Friday;4575;0;KS_497;1;0
5420;Semana 29;Friday;4575;0;KS_333;1;0
5421;Semana 29;Friday;75;0;KS_349;1;0
5422;Semana 29;Friday;1600;0;KS_719;1;0
5423;Semana 29;Friday;1600;0;KS_309;1;1
5424;Semana 29;Friday;1150;0;KS_578;1;0
5425;Semana 29;Friday;1150;0;KS_460;1;1
5426;Semana 29;Friday;1275;0;KS_358;1;1
5427;Semana 29;Friday;1275;0;KS_542;1;0
5428;Semana 29;Friday;650;0;KS_602;1;0
5429;Semana 29;Friday;650;0;KS_346;1;1
5430;Semana 29;Friday;250;100;KS_688;1;1
5431;Semana 29;Friday;89.99999762;10.00000015;KS_544;1;1
5432;Semana 29;Saturday;700;0;KS_348;3;1
5433;Semana 29;Saturday;700;0;KS_652;3;1
5434;Semana 29;Saturday;700;0;KS_965;1;0
5435;Semana 29;Saturday;100;0;KS_328;1;1
5436;Semana 29;Saturday;50;0;KS_630;1;1
5437;Semana 29;Saturday;1550;0;KS_688;2;1
5438;Semana 29;Saturday;1550;0;KS_328;2;1
5439;Semana 29;Saturday;1550;0;KS_332;1;0
5440;Semana 29;Saturday;1550;0;KS_360;1;1
5441;Semana 29;Saturday;325;0;KS_666;1;1
5442;Semana 29;Saturday;3000;0;KS_448;1;0
5443;Semana 29;Saturday;3000;0;KS_456;1;0
5444;Semana 29;Saturday;3000;0;KS_302;1;1
5445;Semana 29;Saturday;3000;0;KS_346;2;1
5446;Semana 29;Saturday;3000;0;KS_548;2;1
5447;Semana 29;Saturday;3000;0;KS_544;1;1
5448;Semana 29;Saturday;500;0;KS_326;1;1
5449;Semana 29;Saturday;500;0;KS_360;1;1
5450;Semana 29;Saturday;2000;0;KS_312;2;1
5451;Semana 29;Saturday;300;0;KS_636;4;1
5452;Semana 29;Saturday;1550;0;KS_586;1;0
5453;Semana 29;Saturday;1550;0;KS_953;1;0
5454;Semana 29;Saturday;150;0;KS_630;3;1
5455;Semana 29;Saturday;100;0;KS_346;1;1
5456;Semana 29;Saturday;50;0;KS_630;1;1
5457;Semana 29;Saturday;675;0;KS_606;1;0
5458;Semana 29;Saturday;675;0;KS_318;1;1
5459;Semana 29;Saturday;400;0;KS_544;2;1
5460;Semana 29;Saturday;400;0;KS_546;2;1
5461;Semana 29;Saturday;1500;0;KS_366;2;1
5462;Semana 29;Saturday;1500;0;KS_688;2;1
5463;Semana 29;Monday;800;0;KS_366;2;1
5464;Semana 29;Monday;750;0;KS_366;1;1
5465;Semana 29;Monday;750;0;KS_362;1;0
5466;Semana 29;Monday;750;0;KS_546;1;1
5467;Semana 29;Monday;750;0;KS_352;1;0
5468;Semana 29;Monday;1000;50;KS_644;6;1
5469;Semana 29;Monday;500;0;KS_458;1;0
5470;Semana 29;Monday;600;0;KS_612;1;0
5471;Semana 29;Monday;700;0;KS_644;4;1
5472;Semana 29;Monday;125;0;KS_319;1;0
5473;Semana 29;Monday;150;0;KS_361;1;1
5474;Semana 29;Monday;400;0;KS_369;2;0
5475;Semana 29;Monday;100;0;KS_653;1;1
5476;Semana 29;Monday;3375;0;KS_720;1;1
5477;Semana 29;Monday;3375;0;KS_610;1;1
5478;Semana 29;Monday;3375;0;KS_366;1;1
5479;Semana 29;Monday;3375;0;KS_340;1;1
5480;Semana 29;Monday;950;0;KS_552;1;0
5481;Semana 29;Monday;950;0;KS_666;1;1
5482;Semana 29;Monday;950;0;KS_338;1;1
5483;Semana 29;Monday;950;0;KS_656;1;1
5484;Semana 29;Monday;650;0;KS_688;1;1
5485;Semana 29;Monday;650;0;KS_360;2;1
5486;Semana 29;Monday;175;0;KS_644;1;1
5487;Semana 29;Monday;200;0;KS_328;2;1
5488;Semana 29;Monday;1125;0;KS_324;2;1
5489;Semana 29;Monday;1125;0;KS_544;2;1
5490;Semana 29;Monday;1125;0;KS_338;1;1
5491;Semana 29;Monday;1125;0;KS_352;2;0
5492;Semana 29;Monday;1125;0;KS_326;1;1
5493;Semana 29;Monday;350;0;KS_688;1;1
5494;Semana 29;Monday;500;25;KS_582;3;1
5495;Semana 29;Monday;1280.000019;145.0000048;KS_336;1;1
5496;Semana 29;Monday;1280.000019;145.0000048;KS_652;1;1
5497;Semana 29;Monday;1280.000019;145.0000048;KS_352;1;0
5498;Semana 29;Monday;1280.000019;145.0000048;KS_366;1;1
5499;Semana 29;Monday;1280.000019;145.0000048;KS_544;1;1
5500;Semana 29;Monday;1280.000019;145.0000048;KS_342;1;0
5501;Semana 29;Tuesday;1425;0;KS_367;2;1
5502;Semana 29;Tuesday;1425;0;KS_319;2;0
5503;Semana 29;Tuesday;1425;0;KS_325;3;1
5504;Semana 29;Tuesday;125;0;KS_325;1;1
5505;Semana 29;Tuesday;950;0;KS_493;1;0
5506;Semana 29;Tuesday;950;0;KS_365;1;0
5507;Semana 29;Tuesday;950;0;KS_325;1;1
5508;Semana 29;Tuesday;950;0;KS_341;1;1
5509;Semana 29;Tuesday;100;0;KS_653;1;1
5510;Semana 29;Tuesday;1525;0;KS_611;1;0
5511;Semana 29;Tuesday;1525;0;KS_479;1;0
5512;Semana 29;Tuesday;1525;0;KS_319;1;0
5513;Semana 29;Tuesday;150;0;KS_361;1;1
5514;Semana 29;Tuesday;4250;50;KS_580;1;0
5515;Semana 29;Tuesday;4250;50;KS_644;6;1
5516;Semana 29;Tuesday;4250;50;KS_660;1;1
5517;Semana 29;Tuesday;4250;50;KS_612;1;0
5518;Semana 29;Tuesday;4250;50;KS_664;1;1
5519;Semana 29;Tuesday;4250;50;KS_586;1;0
5520;Semana 29;Tuesday;1000;50;KS_582;6;1
5521;Semana 29;Tuesday;100;0;KS_630;2;1
5522;Semana 29;Tuesday;700;0;KS_370;1;0
5523;Semana 29;Tuesday;400;0;KS_366;1;1
5524;Semana 29;Tuesday;400;0;KS_360;1;1
